time,PRT_1,PRT_2,PRT_3,PRT_4,Event_A,MOL_A,Event_B,MOL_B
2020-04-14 23:00:00,0,2,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-15 00:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 01:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 02:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 03:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 04:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 05:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 06:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 07:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 08:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 09:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 10:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 11:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 12:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 13:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 14:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 15:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 16:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 17:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 18:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 19:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 20:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 21:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 22:00:00,0,2,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-15 23:00:00,0,4,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-16 00:00:00,0,4,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-16 01:00:00,0,4,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-16 02:00:00,0,4,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-16 03:00:00,0,4,0,0,PROCESS,0.0,PROCESS,0.0
2020-04-16 04:00:00,0,4,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 05:00:00,0,4,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 06:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 07:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 08:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 09:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 10:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 11:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 12:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 13:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 14:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 15:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 16:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 17:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 18:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 19:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 20:00:00,0,0,0,2,PROCESS,0.0,PROCESS,0.0
2020-04-16 21:00:00,0,0,0,2,CHECK_4,0.0,CHECK_2,0.0
2020-04-16 22:00:00,0,0,0,2,CHECK_4,0.0,CHECK_2,0.0
2020-04-16 23:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 00:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 01:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 02:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 03:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 04:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 05:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 06:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 07:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 08:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 09:00:00,0,0,0,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 10:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 11:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 12:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 13:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 14:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 15:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 16:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 17:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 18:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 19:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 20:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 21:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 22:00:00,0,0,3,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-17 23:00:00,0,0,4,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-18 00:00:00,0,0,4,1,CHECK_4,0.0,CHECK_2,0.0
2020-04-18 01:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 02:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 03:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 04:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 05:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 06:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 07:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 08:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 09:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 10:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 11:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 12:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 13:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 14:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 15:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 16:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 17:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 18:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 19:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 20:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 21:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 22:00:00,0,0,4,1,PROCESS,0.0,PROCESS,0.0
2020-04-18 23:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 00:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 01:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 02:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 03:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 04:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 05:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 06:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 07:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 08:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 09:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 10:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 11:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 12:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 13:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 14:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 15:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 16:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 17:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 18:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 19:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 20:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 21:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 22:00:00,0,0,7,1,PROCESS,0.0,PROCESS,0.0
2020-04-19 23:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 00:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 01:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 02:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 03:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 04:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 05:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 06:00:00,0,0,6,2,PROCESS,0.0,PROCESS,0.0
2020-04-20 07:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 08:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 09:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 10:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 11:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 12:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 13:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 14:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 15:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 16:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 17:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 18:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 19:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 20:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 21:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 22:00:00,0,0,6,0,PROCESS,0.0,PROCESS,0.0
2020-04-20 23:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 00:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 01:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 02:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 03:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 04:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 05:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 06:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 07:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 08:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 09:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 10:00:00,0,0,3,0,PROCESS,0.0,PROCESS,0.0
2020-04-21 11:00:00,0,0,3,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 12:00:00,0,0,3,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 13:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 14:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 15:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 16:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 17:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 18:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 19:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 20:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 21:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 22:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-21 23:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-22 00:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-22 01:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-22 02:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-22 03:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-22 04:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 05:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 06:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 07:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 08:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 09:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 10:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 11:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 12:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 13:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 14:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 15:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 16:00:00,0,0,0,3,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 17:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 18:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 19:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 20:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 21:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 22:00:00,0,0,0,5,CHECK_1,0.0,CHECK_2,0.0
2020-04-22 23:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 00:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 01:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 02:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 03:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 04:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 05:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 06:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 07:00:00,0,0,0,7,CHECK_1,0.0,CHECK_2,0.0
2020-04-23 08:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 09:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 10:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 11:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 12:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 13:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 14:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 15:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 16:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 17:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 18:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 19:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 20:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 21:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 22:00:00,0,0,0,7,PROCESS,0.0,PROCESS,0.0
2020-04-23 23:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-24 00:00:00,0,0,0,3,PROCESS,0.0,PROCESS,0.0
2020-04-24 01:00:00,0,0,0,3,PROCESS,5.841478968490255,PROCESS,0.11584264563722334
2020-04-24 02:00:00,0,0,0,3,PROCESS,5.84147962023991,PROCESS,0.11583815120189628
2020-04-24 03:00:00,0,0,0,3,PROCESS,5.841480271929486,PROCESS,0.11583365659538027
2020-04-24 04:00:00,0,0,0,3,PROCESS,5.841480923558992,PROCESS,0.1158291618177127
2020-04-24 05:00:00,0,0,0,3,PROCESS,5.841481575128438,PROCESS,0.11582466686892942
2020-04-24 06:00:00,0,0,0,3,PROCESS,5.841482226637838,PROCESS,0.1158201717490675
2020-04-24 07:00:00,0,0,0,3,PROCESS,5.841482878087199,PROCESS,0.11581567645816286
2020-04-24 08:00:00,0,0,0,3,PROCESS,5.84148352947653,PROCESS,0.1158111809962526
2020-04-24 09:00:00,0,0,0,3,PROCESS,5.841484180805844,PROCESS,0.11580668536337275
2020-04-24 10:00:00,0,0,0,3,PROCESS,5.841484832075151,PROCESS,0.11580218955956051
2020-04-24 11:00:00,0,0,0,3,PROCESS,5.84148548328446,PROCESS,0.11579769358485172
2020-04-24 12:00:00,0,0,0,3,PROCESS,5.841486134433781,PROCESS,0.11579319743928318
2020-04-24 13:00:00,0,0,0,3,PROCESS,5.841486785523125,PROCESS,0.11578870112289151
2020-04-24 14:00:00,0,0,0,3,PROCESS,5.841487436552504,PROCESS,0.11578420463571366
2020-04-24 15:00:00,0,0,0,3,PROCESS,5.841488087521926,PROCESS,0.11577970797778551
2020-04-24 16:00:00,0,0,0,3,PROCESS,5.8414887384314005,PROCESS,0.11577521114914363
2020-04-24 17:00:00,0,0,0,3,PROCESS,5.841489389280939,PROCESS,0.11577071414982518
2020-04-24 18:00:00,0,0,0,3,PROCESS,5.841490040070552,PROCESS,0.1157662169798659
2020-04-24 19:00:00,0,0,0,3,PROCESS,5.841490690800249,PROCESS,0.11576171963930348
2020-04-24 20:00:00,0,0,0,3,PROCESS,5.84149134147004,PROCESS,0.11575722212817346
2020-04-24 21:00:00,0,0,0,3,PROCESS,5.841491992079938,PROCESS,0.11575272444651283
2020-04-24 22:00:00,0,0,0,3,PROCESS,5.841492642629949,PROCESS,0.11574822659435804
2020-04-24 23:00:00,0,0,0,2,PROCESS,5.841493293120085,PROCESS,0.11574372857174596
2020-04-25 00:00:00,0,0,0,2,PROCESS,5.820530385796801,PROCESS,0.4263530863859934
2020-04-25 01:00:00,0,0,0,2,PROCESS,5.820533930304252,PROCESS,0.42633087226179084
2020-04-25 02:00:00,0,0,0,2,PROCESS,5.820537474233857,PROCESS,0.42630865962261116
2020-04-25 03:00:00,0,0,0,2,PROCESS,5.8205410175857075,PROCESS,0.4262864484684446
2020-04-25 04:00:00,0,0,0,2,PROCESS,5.820544560359889,PROCESS,0.4262642387992828
2020-04-25 05:00:00,0,0,0,2,PROCESS,5.820548102556488,PROCESS,0.426242030615115
2020-04-25 06:00:00,0,0,0,2,PROCESS,5.820551644175595,PROCESS,0.4262198239159354
2020-04-25 07:00:00,0,0,0,2,PROCESS,5.820555185217294,PROCESS,0.42619761870173367
2020-04-25 08:00:00,0,0,0,2,PROCESS,5.820558725681674,PROCESS,0.42617541497250017
2020-04-25 09:00:00,0,0,0,2,PROCESS,5.820562265568823,PROCESS,0.42615321272822604
2020-04-25 10:00:00,0,0,0,2,PROCESS,5.820565804878827,PROCESS,0.42613101196890324
2020-04-25 11:00:00,0,0,0,2,PROCESS,5.820569343611775,PROCESS,0.42610881269452255
2020-04-25 12:00:00,0,0,0,2,PROCESS,5.820572881767754,PROCESS,0.4260866149050745
2020-04-25 13:00:00,0,0,0,2,PROCESS,5.820576419346852,PROCESS,0.4260644186005507
2020-04-25 14:00:00,0,0,0,1,PROCESS,5.820579956349155,PROCESS,0.4260422237809417
2020-04-25 15:00:00,0,0,0,1,PROCESS,5.820583492774752,PROCESS,0.42602003044623793
2020-04-25 16:00:00,0,0,0,1,PROCESS,5.820587028623727,PROCESS,0.42599783859643
2020-04-25 17:00:00,0,0,0,1,PROCESS,5.820590563896173,PROCESS,0.4259756482315107
2020-04-25 18:00:00,0,0,0,1,PROCESS,5.820594098592172,PROCESS,0.4259534593514706
2020-04-25 19:00:00,0,0,0,1,PROCESS,5.820597632711815,PROCESS,0.42593127195629843
2020-04-25 20:00:00,0,0,0,1,PROCESS,5.820601166255186,PROCESS,0.4259090860459871
2020-04-25 21:00:00,0,0,0,1,PROCESS,5.820604699222376,PROCESS,0.425886901620526
2020-04-25 22:00:00,0,0,0,1,PROCESS,5.82060823161347,PROCESS,0.4258647186799066
2020-04-25 23:00:00,0,0,0,2,PROCESS,5.820611763428555,PROCESS,0.42584253722412063
2020-04-26 00:00:00,0,0,0,2,PROCESS,5.803370873598367,PROCESS,1.3430857718042966
2020-04-26 01:00:00,0,0,0,2,PROCESS,5.803380764253892,PROCESS,1.3430566111631892
2020-04-26 02:00:00,0,0,0,2,PROCESS,5.803390653350012,PROCESS,1.343027449923115
2020-04-26 03:00:00,0,0,0,2,PROCESS,5.803400540886847,PROCESS,1.342998288084124
2020-04-26 04:00:00,0,0,0,2,PROCESS,5.803410426864524,PROCESS,1.3429691256462584
2020-04-26 05:00:00,0,0,0,2,PROCESS,5.803420311283159,PROCESS,1.342939962609566
2020-04-26 06:00:00,0,0,0,2,PROCESS,5.803430194142882,PROCESS,1.3429107989740903
2020-04-26 07:00:00,0,0,0,2,PROCESS,5.803440075443811,PROCESS,1.34288163473988
2020-04-26 08:00:00,0,0,0,2,PROCESS,5.803449955186072,PROCESS,1.3428524699069748
2020-04-26 09:00:00,0,0,0,2,PROCESS,5.803459833369784,PROCESS,1.342823304475426
2020-04-26 10:00:00,0,0,0,2,PROCESS,5.803469709995071,PROCESS,1.3427941384452797
2020-04-26 11:00:00,0,0,0,2,PROCESS,5.803479585062057,PROCESS,1.342764971816577
2020-04-26 12:00:00,0,0,0,2,PROCESS,5.803489458570864,PROCESS,1.3427358045893656
2020-04-26 13:00:00,0,0,0,2,PROCESS,5.803499330521614,PROCESS,1.3427066367636913
2020-04-26 14:00:00,0,0,0,2,PROCESS,5.803509200914431,PROCESS,1.342677468339603
2020-04-26 15:00:00,0,0,0,2,PROCESS,5.803519069749437,PROCESS,1.342648299317142
2020-04-26 16:00:00,0,0,0,2,PROCESS,5.803528937026754,PROCESS,1.3426191296963546
2020-04-26 17:00:00,0,0,0,2,PROCESS,5.803538802746506,PROCESS,1.3425899594772877
2020-04-26 18:00:00,0,0,0,3,PROCESS,5.803548666908816,PROCESS,1.342560788659988
2020-04-26 19:00:00,0,0,0,3,PROCESS,5.803558529513806,PROCESS,1.342531617244497
2020-04-26 20:00:00,0,0,0,2,PROCESS,5.803568390561599,PROCESS,1.3425024452308685
2020-04-26 21:00:00,0,0,0,2,PROCESS,5.803578250052319,PROCESS,1.3424732726191404
2020-04-26 22:00:00,0,0,0,2,PROCESS,5.803588107986088,PROCESS,1.3424440994093616
2020-04-26 23:00:00,0,0,0,3,PROCESS,5.80359796436303,PROCESS,1.3424149256015774
2020-04-27 00:00:00,0,0,0,3,PROCESS,5.685062694368186,PROCESS,0.42032190725085683
2020-04-27 01:00:00,0,0,0,3,PROCESS,5.68507051396858,PROCESS,0.42032359687367715
2020-04-27 02:00:00,0,0,0,3,PROCESS,5.685078333935659,PROCESS,0.42032528706498323
2020-04-27 03:00:00,0,0,0,3,PROCESS,5.685086154269396,PROCESS,0.4203269778247273
2020-04-27 04:00:00,0,0,0,3,PROCESS,5.6850939749697575,PROCESS,0.42032866915286743
2020-04-27 05:00:00,0,0,0,3,PROCESS,5.685101796036717,PROCESS,0.42033036104935206
2020-04-27 06:00:00,0,0,0,3,PROCESS,5.685109617470241,PROCESS,0.4203320535141408
2020-04-27 07:00:00,0,0,0,3,PROCESS,5.685117439270304,PROCESS,0.4203337465471851
2020-04-27 08:00:00,0,0,0,3,PROCESS,5.685125261436872,PROCESS,0.42033544014844015
2020-04-27 09:00:00,0,0,0,3,PROCESS,5.685133083969917,PROCESS,0.4203371343178586
2020-04-27 10:00:00,0,0,0,3,PROCESS,5.685140906869409,PROCESS,0.42033882905539544
2020-04-27 11:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 12:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 13:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 14:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 15:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 16:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 17:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 18:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 19:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 20:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 21:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 22:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-27 23:00:00,0,0,0,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 00:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 01:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 02:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 03:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 04:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
